ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
117919,Kaori Takahashi,F,23,167,60,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118001,Aki Takayama,F,23,167,58,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
118016,Miho Takeda,F,20,167,58,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118016,Miho Takeda,F,25,167,58,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
118016,Miho Takeda,F,25,173,58,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
118016,Miho Takeda,F,28,167,58,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
118016,Miho Takeda,F,28,176,45,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
118328,Junko Tanaka,F,23,162,59,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118341,Miyako Tanaka,F,22,165,58,Japan,JPN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze
118426,Tang Mengni,F,23,171,63,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
118747,Reidun Tatham,F,23,174,65,China,CHN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
118754,Juri Tatsumi,F,22,162,56,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
118754,Juri Tatsumi,F,25,162,56,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
119681,Margot A. Thien,F,18,169,59,France,FRA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
120369,Anzhelika Igorevna Timanina,F,24,178,62,Canada,CAN,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
120476,Paola Tirados Snchez,F,29,166,56,United States,USA,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
121108,Gelena Dmitriyevna Topilina,F,23,177,60,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125452,Yuliya Olegovna Vasilyeva,F,23,179,64,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
125504,Olga Petrovna Vasyukova,F,21,172,60,Canada,CAN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
126528,"Penelope ""Penny"" Vilagos (-Brown)",F,30,167,55,China,CHN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
126529,"Victoria ""Vicky"" Vilagos (-Staton)",F,30,167,55,China,CHN,1992 Summer,1992,Summer,Barcelona,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
128053,Carolyn Jane Waldo,F,20,172,60,China,CHN,1984 Summer,1984,Summer,Los Angeles,Synchronized Swimming,Synchronized Swimming Women's Solo,Silver
128053,Carolyn Jane Waldo,F,24,172,60,China,CHN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Solo,Gold
128053,Carolyn Jane Waldo,F,24,172,60,China,CHN,1988 Summer,1988,Summer,Seoul,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
128536,Wang Na,F,25,174,62,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
131522,Erin S. Woodley (-Roland),F,25,178,66,China,CHN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
131840,Wu Yiwen,F,26,170,58,Russia,RUS,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
132884,Anastasiya Nikolayevna Yermakova,F,22,171,59,Canada,CAN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
132884,Anastasiya Nikolayevna Yermakova,F,22,171,59,Canada,CAN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
132884,Anastasiya Nikolayevna Yermakova,F,26,171,59,Canada,CAN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold
132884,Anastasiya Nikolayevna Yermakova,F,26,171,59,Canada,CAN,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold
132985,Yin Chengxin,F,22,172,52,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
133059,Yoko Yoneda,F,25,182,59,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
133059,Yoko Yoneda,F,29,166,59,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
133060,Yuko Yoneda,F,22,176,67,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
133122,Kurumi Yoshida,F,25,169,61,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
133972,Kendra Zanotto,F,23,164,56,France,FRA,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
134342,Zeng Zhen,F,23,172,65,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
134568,Zhang Xiaohuan,F,28,172,59,Russia,RUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
3295,Ingrda Amantova,F,20,168,72,United States-1,USA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Gold
4579,Vladislav Nikolayevich Antonov,M,23,177,83,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
5117,Tobias Arlt,M,39,176,80,Soviet Union-1,URS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Bronze
5117,Tobias Arlt,M,27,176,80,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
6007,Walter Auerdorfer,M,25,177,78,Russia,RUS,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Gold
9420,Jan Behrendt,M,21,167,73,Germany-1,GER,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Silver
9420,Jan Behrendt,M,25,167,73,Soviet Union-1,URS,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Bronze
9420,Jan Behrendt,M,27,167,73,Soviet Union-1,URS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Gold
9420,Jan Behrendt,M,31,167,73,Soviet Union-1,URS,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Bronze
9777,Yevgeny Vladimirovich Belousov,M,22,181,89,Germany-2,GER,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Silver
9817,Aleksandr Vladimirovich Belyakov,M,23,163,77,Germany-2,GER,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Silver
13286,Klaus-Michael Bonsack,M,23,181,87,East Germany,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Men's Singles,Silver
13286,Klaus-Michael Bonsack,M,27,181,87,West Germany-1,FRG,1968 Winter,1968,Winter,Grenoble,Luge,Luge Men's Singles,Gold
13286,Klaus-Michael Bonsack,M,27,181,87,United States,USA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Bronze
13286,Klaus-Michael Bonsack,M,31,181,87,Germany-1,GER,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Gold
14651,Hans Brandner,M,27,181,89,East Germany-2,GDR,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Silver
14858,Reinhard Bredow,M,25,177,67,United States,USA,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Bronze
15693,Kurt Brugger,M,25,183,89,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Bronze
15807,Karl Bernhard Brunner,M,29,171,82,Russia,RUS,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Silver
25253,Sergey Vladimirovich Danilin,M,25,177,87,United States-1,USA,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,Silver
27442,Albert Mikhaylovich Demchenko,M,35,183,98,Germany,GER,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,Silver
27442,Albert Mikhaylovich Demchenko,M,42,183,98,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Silver
27442,Albert Mikhaylovich Demchenko,M,42,183,98,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
27500,Elisabeth Demleitner (-Seitz),F,24,176,87,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Women's Singles,Gold
27609,Aleksandr Vladimirovich Denisyev,M,23,187,103,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
30392,Valery Arkadyevich Dudin,M,21,178,87,United States-1,USA,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,Gold
30651,Angelika Dnhaupt,F,22,170,67,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Women's Singles,Gold
31657,Harald Ehrig,M,23,179,98,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,Silver
32557,Ortrun Enderlein (-Zphel),F,21,161,59,East Germany,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Women's Singles,Bronze
32849,Susi-Lisa Erdmann (-Plankensteiner),F,25,185,59,East Germany,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,Gold
32849,Susi-Lisa Erdmann (-Plankensteiner),F,27,185,83,East Germany,GDR,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,Silver
34478,Josef Feistmantl,M,25,178,93,United States-2,USA,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
34600,Josef Fendt,M,29,178,89,Italy,ITA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Men's Singles,Silver
35179,Wolfram Fiedler,M,21,175,85,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,Gold
35179,Wolfram Fiedler,M,21,175,85,Germany-1,GER,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Gold
35949,Andr Florschtz,M,30,181,86,Soviet Union-1,URS,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Silver
39377,Natalie Geisenberger,F,23,181,79,East Germany,GDR,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Gold
39377,Natalie Geisenberger,F,27,181,79,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,Bronze
39377,Natalie Geisenberger,F,27,181,79,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
39382,Ilse Geisler (-Vorspach),F,24,166,63,East Germany,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Women's Singles,Silver
40710,Bernhard Glass,M,23,186,107,West Germany-1,FRG,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Men's Singles,Bronze
42981,Mark R. Grimmette,M,28,183,93,Austria-1,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Gold
42981,Mark R. Grimmette,M,32,183,93,Austria-1,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Silver
43404,Peter Gschnitzer,M,27,183,92,Russia,RUS,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Silver
43936,Dettlef Gnther,M,22,179,93,West Germany-1,FRG,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Men's Singles,Bronze
44574,Georg Hackl,M,22,170,82,Italy,ITA,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,Silver
44574,Georg Hackl,M,26,170,82,East Germany,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Bronze
44574,Georg Hackl,M,28,170,82,East Germany,GDR,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Men's Singles,Bronze
44574,Georg Hackl,M,32,170,82,East Germany,GDR,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,Bronze
44574,Georg Hackl,M,36,170,82,East Germany,GDR,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,Silver
44785,Norbert Hahn,M,23,178,76,United States,USA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
44785,Norbert Hahn,M,27,178,76,United States,USA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Bronze
45305,Erin Mullady Hamlin,F,28,168,68,Soviet Union,URS,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,Gold
46413,Oswald Haselrieder,M,35,176,74,Russia,RUS,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Gold
48538,Paul-Peter Hildgartner,M,20,176,82,Russia,RUS,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Bronze
48538,Paul-Peter Hildgartner,M,28,176,82,Italy-1,ITA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Men's Singles,Silver
48538,Paul-Peter Hildgartner,M,32,176,82,Italy-1,ITA,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,Bronze
49145,Jrg Hoffmann,M,21,190,101,United States,USA,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Gold
49145,Jrg Hoffmann,M,25,190,101,United States,USA,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Bronze
49996,Horst Hrnlein,M,27,182,85,United States,USA,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Bronze
50717,Norbert Huber,M,28,171,79,Russia,RUS,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Gold
50717,Norbert Huber,M,30,171,79,Italy-2,ITA,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Silver
50732,"Wilfried ""Willy"" Huber",M,24,170,79,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Bronze
50839,Tatjana Hfner,F,23,176,79,East Germany,GDR,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,Gold
50839,Tatjana Hfner,F,27,176,79,East Germany,GDR,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Bronze
50839,Tatjana Hfner,F,31,176,79,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,Silver
52871,Tatyana Ivanovna Ivanova,F,23,171,73,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
52916,"James ""Clay"" Ives",M,30,173,83,Latvia-1,LAT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
59194,Yury Aleksandrovich Kharchenko,M,25,176,85,United States-1,USA,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,Gold
61986,Thomas Khler,M,24,169,73,East Germany,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Men's Singles,Bronze
61986,Thomas Khler,M,28,169,73,West Germany-1,FRG,1968 Winter,1968,Winter,Grenoble,Luge,Luge Men's Singles,Silver
61986,Thomas Khler,M,28,169,73,United States,USA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Bronze
63859,Stefan Kraue,M,21,184,93,Germany-1,GER,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Silver
63859,Stefan Kraue,M,25,184,93,Soviet Union-1,URS,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Bronze
63859,Stefan Kraue,M,27,184,93,Soviet Union-1,URS,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Gold
63859,Stefan Kraue,M,31,184,93,Soviet Union-1,URS,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Bronze
63864,Silke Kraushaar (-Pielach),F,28,175,69,East Germany,GDR,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,Bronze
63864,Silke Kraushaar (-Pielach),F,32,175,69,East Germany,GDR,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,Gold
63864,Silke Kraushaar (-Pielach),F,36,175,69,East Germany,GDR,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,Silver
67689,Erika Lechner (-Tauber-),F,21,166,63,Italy-1,ITA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Women's Singles,Bronze
68551,Patric-Fritz Leitner,M,25,187,91,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Bronze
70312,Andreas Linger,M,25,182,88,United States-2,USA,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Bronze
70312,Andreas Linger,M,29,182,94,United States-2,USA,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Bronze
70312,Andreas Linger,M,33,182,88,United States-2,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
70313,Wolfgang Linger,M,24,175,78,United States-2,USA,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Bronze
70313,Wolfgang Linger,M,28,175,78,United States-2,USA,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Bronze
70313,Wolfgang Linger,M,32,175,78,United States-2,USA,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
70950,Felix Loch,M,25,188,93,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Bronze
70950,Felix Loch,M,25,188,93,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
73699,Sigisfredo Mair,M,25,174,86,Russia,RUS,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Gold
74471,Yves Hagen Mankel,M,22,174,83,Latvia,LAT,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Silver
75540,Brian Martin,M,25,171,80,Austria-1,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Gold
75540,Brian Martin,M,29,171,80,Austria-1,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Silver
81187,David Mller,M,29,186,93,East Germany,GDR,2010 Winter,2010,Winter,Vancouver,Luge,Luge Men's Singles,Silver
83038,Anna-Maria Mller (-Murach),F,23,166,73,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Women's Singles,Bronze
83091,Jens Mller,M,33,173,78,East Germany,GDR,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,Gold
83997,Fritz Nachmann,M,39,174,83,East Germany-2,GDR,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Gold
85488,Angelika Neuner,F,23,170,67,East Germany-1,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,Silver
85488,Angelika Neuner,F,29,170,67,East Germany-1,GDR,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,Gold
85489,Doris Neuner,F,21,172,64,East Germany-1,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,Bronze
85924,"Barbara ""Babsi"" Niedernhuber",F,24,172,72,East Germany,GDR,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,Silver
85924,"Barbara ""Babsi"" Niedernhuber",F,28,172,69,East Germany,GDR,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,Silver
87737,Ute Oberhoffner-Wei,F,23,164,69,West Germany-1,FRG,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Gold
87737,Ute Oberhoffner-Wei,F,27,164,69,West Germany-1,FRG,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,Silver
90024,Sylke Otto,F,33,168,67,East Germany,GDR,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,Bronze
90024,Sylke Otto,F,37,168,67,East Germany,GDR,2006 Winter,2006,Winter,Torino,Luge,Luge Women's Singles,Bronze
94782,Jochen Pietzsch,M,21,174,67,United States,USA,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Gold
94782,Jochen Pietzsch,M,25,174,59,United States,USA,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Bronze
95334,Walter Plaikner,M,21,168,68,Russia,RUS,1972 Winter,1972,Winter,Sapporo,Luge,Luge Mixed (Men)'s Doubles,Bronze
95365,Gerhard Plankensteiner,M,35,187,99,Russia,RUS,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Gold
95449,Hans Plenk,M,26,174,75,East Germany,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Men's Singles,Gold
97110,Markus Prock,M,28,182,92,East Germany-1,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Silver
97110,Markus Prock,M,40,182,92,East Germany-1,GDR,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Men's Singles,Silver
97110,Markus Prock,M,38,182,92,East Germany-1,GDR,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,Gold
98275,Hansjrg Raffl,M,35,185,83,Russia,RUS,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Gold
98275,Hansjrg Raffl,M,37,185,83,Italy-2,ITA,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,Silver
99852,Nina Reithmayer,F,26,169,69,East Germany-1,GDR,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Silver
100073,Alexander Resch,M,23,177,75,Latvia,LAT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Bronze
100073,Alexander Resch,M,31,177,75,Latvia,LAT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Gold
100935,Hans Rinn,M,23,186,92,West Germany-1,FRG,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Men's Singles,Gold
100935,Hans Rinn,M,23,186,92,United States,USA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Bronze
100935,Hans Rinn,M,27,186,92,United States,USA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Bronze
103176,Mrti Rubenis,M,28,182,93,Austria,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,Gold
103176,Mrti Rubenis,M,36,182,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
103297,Thomas Rudolph,M,22,176,75,Latvia,LAT,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,Silver
103367,"Ute Rhrold (-Bhme, -Klawonn)",F,18,173,72,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Women's Singles,Silver
103367,"Ute Rhrold (-Bhme, -Klawonn)",F,22,173,72,West Germany-1,FRG,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Women's Singles,Silver
106512,Franz Schachner,M,26,174,86,United States-2,USA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Gold
106678,Wolfgang Scheidel,M,27,181,93,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Men's Singles,Bronze
107044,Manfred Schmid,M,24,178,90,East Germany-1,GDR,1968 Winter,1968,Winter,Grenoble,Luge,Luge Men's Singles,Bronze
107044,Manfred Schmid,M,29,178,90,United States-2,USA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Silver
107052,Rudolf Schmid,M,25,181,86,United States-2,USA,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Gold
107076,Bettina Schmidt (-Neumann),F,24,174,88,West Germany-1,FRG,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Silver
107081,Cerstin Schmidt (-Almonat),F,25,176,65,West Germany-1,FRG,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,Gold
107114,Markus Schmidt,M,24,189,83,East Germany-1,GDR,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Gold
107221,"Christina ""Christa"" Schmuck",F,25,163,68,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Women's Singles,Silver
107572,Karl Schrott,M,40,172,80,United States-2,USA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Mixed (Men)'s Doubles,Gold
107732,Margit Schumann (-Esmarch),F,20,165,71,West Germany-1,FRG,1972 Winter,1972,Winter,Sapporo,Luge,Luge Women's Singles,Gold
107732,Margit Schumann (-Esmarch),F,24,165,71,West Germany-1,FRG,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Women's Singles,Bronze
107817,Thomas Schwab,M,26,178,85,East Germany-2,GDR,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Gold
107839,Balthasar Schwarm,M,30,171,76,East Germany-2,GDR,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Silver
108639,Reinhold Senn,M,28,176,84,Austria-2,AUT,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Silver
109460,"Gordon M. ""Gordy"" Sheer",M,27,176,69,Latvia-1,LAT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Silver
110173,Andris ics,M,33,178,93,West Germany,FRG,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Silver
110173,Andris ics,M,29,178,93,West Germany,FRG,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Gold
110173,Andris ics,M,29,178,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
